smiles,sdc,sdx,sa,dga,dgp,dgtot
COC1=CC2=C(C=C1)SCCN(C2)C(=O)CCN3CCC(CC3)CC4=CC=CC=C4,12.0917,0.0,3.508,-2.9275,-73.5429,-67.0231
COC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)N4C=C(N=C4S3)C5=CC(=CC=C5)OC)OC,12.5591,0.5911,5.0965,-21.1224,-104.584,-115.4452
CC1=CC(=NC=C1)N=C(N)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,9.4812,1.6219,5.0425,-5.4208,-99.1733,-79.9579
CN(C)C1=CC=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC=CC=C4OC,7.9897,0.0,3.3645,-16.8736,-62.6035,-67.6038
CC1=NOC2=NC=NC(=C12)NCCC3=C(C=C(C=C3)OC)OC,9.1992,0.6397,4.6586,-9.8112,-89.6776,-86.69
COC1=CC(=C(C=C1)OC)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,10.7269,1.3062,4.6973,-12.5969,-91.2224,-103.8193
CC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,7.8757,1.3505,3.5727,-7.1296,-68.5364,-66.7372
CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5,12.1756,1.2049,4.9782,-17.7772,-103.0705,-112.839
CSC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NC3CCCC4=CC=CC=C34,12.2812,0.5143,3.837,-0.6079,-76.9968,-72.5221
CC(=O)C1=CC=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,8.9981,1.3818,4.2633,-7.6795,-83.7495,-83.8639
CC(C)C(=O)N(C1=CC2=C(C=C1)OC(=O)S2)S(=O)(=O)C3=CC=C(C=C3)OC,10.2062,0.0,4.3114,-10.0382,-93.567,-82.6805
CC1=CC(=CC=C1)NCC2=C3C=CC=NC3=C(C=C2)O,6.0985,1.4151,2.3845,-12.609,-47.9945,-60.6035
C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,12.3649,0.0,3.2801,-11.9194,-66.5389,-70.1488
CC1=C(C2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)O)C(=O)C,8.0595,0.8079,3.1262,-12.1431,-67.5239,-79.667
CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)C3=NN=C4N3CCCCC4,8.6684,0.0,3.0515,-9.568,-58.3535,-51.3431
CC1=C(C(=NN1CC2=CC=CC=C2Cl)C)CN(C)CC(COC3=CC=C(C=C3)Cl)O,11.9018,0.6822,4.5448,-0.819,-94.6185,-91.2798
CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3CCN(C3)C4=NC=CN=C4)F,11.2898,0.7715,5.17,-10.1214,-97.0027,-83.4497
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)Cl)O,8.4282,2.3406,3.9174,-11.7781,-83.759,-88.5721
C1C2CC3CC1CC(C2)(C3)NCC(=O)C4=CC=C(C=C4)Cl,7.0186,0.537,2.2012,-5.5425,-47.5095,-53.052
COC1=CC=CC=C1CNC2=CC=C(C=C2)N3CCCCC3,8.0582,0.5644,2.5783,-6.4609,-51.5088,-57.9697
CCOC(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,9.9047,0.0,3.6187,-4.339,-75.7427,-61.5422
C1CCCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,8.0044,0.0,2.9237,-12.4379,-53.3569,-49.8751
CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3=NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,14.234,0.5865,5.9351,-23.2059,-123.7492,-133.6629
CC1=CC=CC=C1S(=O)(=O)N2CCCC(C2)CCC(=O)NCCN(C)C3CCCCC3,13.4448,0.5282,4.9385,9.1895,-100.1727,-67.3096
COC1=CC=CC=C1N2CCN(CC2)C3=NC4=C(C=C3)C=C(C=C4)S(=O)(=O)N5CCCCC5,13.9417,0.0,5.1949,-11.1397,-103.8839,-80.5853
CC1=CC=C(C=C1)CN2CCOC[C@H]2C3=NC=C(N3)C4=CC(=CC=C4)F,9.6192,0.6712,3.654,-9.3515,-74.6699,-77.5146
C1=CC=C(C=C1)CCC(=O)NC(C2=CC=CS2)C3=CC(=C4C=CC=NC4=C3O)Cl,9.2086,1.9081,3.5464,-15.4973,-76.5114,-92.0087
C1CCC(CC1)C(=O)NCCC2=NC3=CC=CC=C3N2CCOC4=CC=CC=C4N,11.4952,1.8045,5.0643,-8.6873,-98.5871,-95.785
CC1=C[C@H]([C@@H](C[C@H]1CC2=NN=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])C(C)C)CNCC4=CN=CC=C4,13.1873,0.6262,4.8425,-7.0614,-98.6523,-80.7376
CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=CC=C3,6.6009,1.7229,4.0752,-12.9298,-81.3204,-72.7436
CN1CC2=C(C=CC3=C2OCO3)[C@@H]4[C@H]1C5=CC6=C(C=C5C[C@@H]4O)OCO6,9.4973,0.702,4.3932,-17.2439,-93.9727,-90.3931
CC1CCC(CC1)NC(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3CC5=CC=CC=C5F,12.2033,0.5749,4.0354,-13.931,-88.1006,-94.3903
C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,11.6335,0.0,3.5388,-11.412,-69.7783,-64.8952
CC(C)C1=CC=C(C=C1)NC2=C(N=C3N2C=CC=C3)C4=CC=CC=N4,7.774,0.8404,2.9118,-16.8088,-54.2242,-61.3677
CC1=CC=C(C=C1)N2C(=C3C(=NN=C(C3=N2)N4CCCC(C4)C(=O)NCC5=CC=CC=C5C)C)C,13.1912,0.5031,4.9159,-14.7519,-92.697,-88.8079
CC1=CC(=C(C=C1)OC)N2C(=NN=N2)SC3=NC=NC4=C3C(=CS4)C5=CC=C(C=C5)Br,8.6387,0.0,3.7435,-20.1274,-71.4413,-75.0885
CCCCCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,7.6205,0.7291,3.051,-13.8515,-58.3301,-60.5805
CC1=CC(=C(N1C2=CC=CC3=CC=CC=C32)C)C4=NN=C5N4CCCCC5,9.1313,0.0,2.6869,-16.7677,-49.8418,-49.0609
CC1=CC(=C(N1C2=CC=C(C=C2)C(F)(F)F)C)C3=NN=C4N3CCCCC4,9.873,0.0,3.8633,-7.7552,-78.8612,-58.7616
CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)NC2=NC(=CS2)C3=CC=CC=C3,8.7026,1.8019,4.03,-10.654,-82.5246,-86.0818
C1CCN(CC1)C2=NC=C(C3=CC=CC=C32)C(=O)N4CCN(CC4)C5=CC=CC=N5,11.9469,0.0,4.5501,-14.7324,-85.9296,-79.5763
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)C)C,10.3945,1.9505,4.7858,-16.9646,-96.0851,-105.3127
CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(N3CCCCCC3)[O-],12.5808,1.4499,5.4674,0.596,-113.6101,-87.8809
C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl,6.4107,3.8462,3.9275,-16.7368,-65.4665,-68.5855
CN1C=CC2=C1C=CC(=C2)C3=CSC(=N3)N4CCC(CC4)C(=O)N,8.6275,1.2766,4.2763,-12.387,-80.3145,-84.3852
COC1=CC(=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N)OC,9.7122,1.3517,4.9507,-6.7603,-97.8157,-96.7053
C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC5=C(C=C4)NC=C5,8.8797,1.6938,4.2051,-19.2146,-76.6044,-95.819
CC1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC4=C3CCCCCC4,8.464,1.4224,3.0892,-10.2989,-63.8475,-65.3527
CN(C)C1=CC=CC(=C1)C2=NC=C(C(=N2)N3CCC(CC3)C(=O)N)F,10.2396,1.4096,5.4144,-6.2094,-103.4272,-89.4046
CC1=C(C=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NCCC3=CCCCC3)F)F,11.2992,1.7692,4.7542,-3.3537,-104.4362,-100.026
C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,8.1976,0.0,2.6558,-3.6114,-52.8903,-55.4412
CC(C)CNC1=NC(=NC=C1)NCC2=CSC(=N2)C3=CC=CC=C3,8.0014,1.4774,4.0179,-9.0593,-72.7255,-74.9501
CNC1=NC2=C(S1)C(CC(=O)N2)C3=CC=C(C=C3)Cl,5.646,1.8169,3.3042,-8.9403,-64.5328,-73.2609
COC1=CC=CC(=C1)CNCC2=CC=CN2C3=NN=C(S3)N4CCN(CC4)C5=CC=CC=C5,12.1577,0.7027,5.128,-16.2944,-95.8303,-92.2052
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC(C)(C)CNC(=O)[C@@H](C(C)C)N)C,17.5713,2.5295,7.0999,19.8149,-149.504,-112.8238
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=C(C=C3)Br,7.5577,1.4197,3.7739,-6.3333,-74.0227,-72.914
CC1=C2C(=C3C=C(C=CC3=N1)S(=O)(=O)N4CCOCC4)C(=O)N(C2=O)CCOC(=O)C,14.9315,0.0,6.8297,-8.0606,-141.4999,-109.9281
CCOC1=CC(=C(C=C1)OCC)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,10.8747,2.0811,4.9997,-6.0959,-107.3876,-109.1922
CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)F,10.6583,0.6377,4.2675,-16.4516,-89.0155,-98.4451
C1=CC=C(C(=C1)CNC2=CC=C(C=C2)O)OCC3=CC=CC=C3Cl,8.3057,1.3038,2.8114,-11.607,-62.9973,-74.6042
CC1CCC2=C(N1C(=O)CSC3=NC4=C(C5=CC=CC=C5N4)N=N3)C=CC(=C2)F,9.3814,0.8226,4.5093,-16.9645,-88.4543,-89.5742
COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)F,13.6416,0.0,5.0067,-10.8681,-102.4158,-93.4156
C1CCN(CC1)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(S3)Cl,7.4133,0.8464,3.0885,-5.3135,-64.1098,-61.6644
C1CC1C2=NC3=C(CCN(CC3)CC4=CC=C(C=C4)F)C(=N2)C5=CC=C(C=C5)O,10.9077,0.7343,3.9299,-13.2112,-80.4915,-87.2633
CC1CCCN(C1)C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,13.0868,0.0,4.1585,-14.8023,-90.7341,-94.9196
CN(C)C1=CC=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,9.701,1.2933,4.1624,-12.2061,-75.6029,-87.8089
C1CCC2=C(C1)C(=C3C(=C(SC3=N2)C(=O)N)N)C4=CC=CS4,4.3803,3.3433,3.5092,-14.1715,-65.548,-79.4882
CC1CCCCN1C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,13.1252,0.0,4.1782,-14.8027,-91.3082,-95.3785
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC=C3C(F)(F)F,9.4827,0.6266,4.2462,-4.8646,-86.7626,-74.8053
C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C,,,,,,
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Br)O,8.5619,2.2594,3.9963,-11.5191,-85.7058,-90.152
C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CN=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=C5,10.4739,1.9732,4.4335,-25.7474,-90.2193,-112.3706
CCOC1=C(C(=CC(=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,12.2292,0.616,4.4201,-12.3006,-94.8032,-95.8991
CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCCN(CC4)C(=O)OC(C)(C)C,20.3272,0.8536,8.7762,-4.6237,-181.8368,-123.0938
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)C(F)(F)F,8.5302,1.5735,4.5453,-4.5143,-93.575,-81.3854
C1=CC=C(C=C1)CNC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=C(C=C3)F,9.5603,0.8475,4.493,-10.0162,-94.5555,-83.0747
CN(CC1=CC=CS1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,9.1766,0.0,3.4291,-13.9296,-72.8687,-66.4835
COC(=O)C1=CC(=NC=C1)C2=NC=CC(=C2)C(=O)NCCC3=CC=CC=C3,10.941,0.649,4.6075,-12.9866,-93.3527,-95.1681
CC1=CC=CC=C1N(C)C2CN(C2)[S+](=O)(C3=CC=CC(=C3)C(F)(F)F)[O-],11.1884,0.0,4.1409,-1.1891,-93.204,-58.5091
CCC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3N=C2N4CCCCC4,10.0575,0.5506,3.891,-9.4417,-74.8456,-70.1251
CN1C2=CC=CC=C2C3=C(C1=O)C=C(S3)C(=O)NCCCN4CCN(CC4)C5=CC=CC=C5F,12.8241,0.6114,5.3149,-14.2641,-107.4492,-108.6355
CN1C2=C(CN(CC2)CC3=CC=C(C=C3)OC)C(=O)N4C1=C(C=N4)C(=O)N5CCN(CC5)C6=CC=CC=C6OC,16.2705,0.0,6.7715,-18.0048,-133.5733,-126.74
CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=C(C=C5)O,10.3322,0.7015,2.8993,-19.9376,-59.2814,-68.5825
CC1=C2C(=NC3=C(C=CC(=C3)C(=O)NCC4=CC=CC=C4Cl)SC2=C(C=C1)C)C,9.3082,0.7307,2.9753,-13.0802,-61.7392,-73.6551
CCC1=CC(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CC4,10.6834,0.8537,3.7147,-9.219,-78.7075,-72.0055
C1CCCN(CC1)C2=C(N=C(O2)C3=CC=C(C=C3)F)S(=O)(=O)C4=CC=CC=C4,10.5041,0.0,3.8693,-11.0821,-83.2324,-65.992
CC1=C(C=C(C=C1)NC(=O)N(CC2=CN(C3=CC=CC=C32)C)C4CCCCC4)C,10.2744,0.6311,3.2674,-8.7137,-64.6548,-64.7509
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,,,,,,
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)F,7.7938,1.4343,3.9931,-7.3774,-79.2233,-79.7558
CC1=CC(=C(N1C2=CC(=CC=C2)Cl)C)C3=NN=C4N3CCCCC4,8.393,0.0,2.9037,-9.829,-55.0391,-48.723
C1CN(CCN1C2=CC=CC=C2F)C(=O)C3=C(N(N=C3)C4=CC(=CC=C4)F)N5C=CC=C5,12.3558,0.0,5.0127,-19.7341,-102.8681,-102.9911
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,5.2239,2.0548,2.95,-15.2461,-66.8419,-82.088
CN(C)CCNC(=O)C1=C2C=CNC2=CC(=N1)C3=CC=CC=C3,7.9343,1.2178,4.1032,-9.3319,-76.6413,-82.2957
COC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=NC=C4,7.9023,0.0,3.6055,-16.13,-67.6129,-67.7112
CCN1C2=C(C=C1C(=O)NCCC3=CC=C(C=C3)OC)SC=C2,8.7614,0.6051,3.3853,-9.1556,-69.2543,-73.573
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=C(C=C2)OC3=CC=CC=C3)OCC,11.9655,0.56,3.867,-9.7565,-84.7782,-90.5509
CC1=CC(=C(N1C2=CC=C(C=C2)C(C)(C)C)C)C3=NN=C4N3CCCCC4,8.996,0.0,2.6571,-7.0269,-48.7462,-38.7941
CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)C3=NN=C4N3CCCCC4,8.4774,0.0,2.9569,-9.8267,-55.8885,-48.9707
CC1=CC(=C(N1C2=CC(=C(C=C2)Cl)Cl)C)C3=NN=C4N3CCCCC4,8.3817,0.0,3.0701,-8.2937,-58.8704,-50.608
CC1=CC(=C(N1C2=CC=CC(=C2)C(F)(F)F)C)C3=NN=C4N3CCCCC4,10.1004,0.0,3.8997,-7.7475,-79.8005,-58.5777
C1=CC=C(C=C1)CN2C3=C(C=C2C(=O)NCCC4=CC(=C(C=C4)OCC(F)(F)F)OCC(F)(F)F)SC=C3,13.6272,0.6669,5.618,-7.8369,-126.2735,-100.1509
C1CCN(C1)C2=NC=C(C=C2)CNC(=O)C3=C(C=CC(=C3)Cl)O,8.0837,1.819,4.2042,-7.6396,-84.8137,-87.0396
COC1=CC=C(C=C1)CN2CCN(CC2)C(=O)C3=CC4=C(S3)CCC4,9.5912,0.0,3.1849,-7.4411,-65.2358,-61.4791
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CO4,8.6289,1.986,4.9191,-18.8998,-98.1917,-111.6892
CCOC(=O)C1=CSC(=N1)NC(=O)C2=C(C=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,9.7863,2.0045,5.5497,-11.9375,-111.8151,-106.9408
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C)C=CC=N3)OCC,13.0148,0.5778,4.6168,-12.6397,-94.2153,-96.2036
CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)S(=O)(=O)N3CCCCCC3,12.5359,1.3436,5.5872,-1.7668,-113.5528,-92.1864
C1=CC=C(C=C1)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCC5=CC=CS5,7.8651,0.7417,4.1718,-22.4543,-80.8198,-80.6885
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)Cl,7.4955,1.3966,3.7242,-6.5885,-72.7135,-71.6362
CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,12.9289,2.9976,7.8053,-9.5257,-153.2667,-158.6046
CN1C=C2CCN(CC3=C2C1=CC=C3)C(=O)C4=CC(=C(C=C4)F)Cl,8.6646,0.0,3.0443,-12.7599,-64.7773,-68.7317
C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCCNC(=O)C4=CC=CS4)I,11.8825,2.7527,7.1709,-10.9081,-136.3635,-131.7891
CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=C(C=C3)Cl)C4=CC=CC=N4,8.1089,0.7943,3.2558,-16.5024,-61.8056,-67.2417
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CC=C4)OC,10.2029,2.0003,5.1209,-18.2779,-103.0318,-118.0286
C[C@H]1CC[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,11.5843,3.4225,7.2579,-10.2037,-131.8711,-130.8751
CC1=C[C@H]([C@@H](C[C@H]1CC2=NC3=C(N2)C=CC(=N3)OC)C(C)C)CNCC4=CC=CC=C4O,11.5941,1.7524,4.9183,-5.1949,-96.3029,-90.6558
CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCC4=CC=CO4)C,10.245,2.3996,5.5025,-17.2671,-113.0539,-123.125
CCCCC(C)/C=C(\C)/C=C(\C)/C(=O)NC1=CC(C2C(C1=O)O2)(/C=C/C=C/C=C/C(=O)NC3=C(CCC3=O)O)O,14.8009,3.4991,6.6651,-0.1428,-144.4511,-139.3756
CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CCOC,12.9047,0.68,5.2467,-8.4179,-104.7184,-83.6123
CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CC5CC5,12.1019,0.6775,4.5857,-12.7412,-90.4869,-74.8609
CCC1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2,7.9146,0.6007,1.8846,-19.9607,-42.1222,-62.0828
COC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C=CC(=C3)F)N4C=CC=C4C2=O)OC,12.049,0.6129,5.3754,-15.0703,-112.4909,-111.8156
CC1=CC=C(C=C1)C2=CSC(=NN2)NC(=O)CSC3=NN=CN3C,7.473,1.6395,4.3631,-8.7727,-80.6549,-75.3368
C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,12.5067,0.0,3.9026,-11.9648,-76.5622,-71.0029
CCC1=CC=CC=C1OC[C@H](CN[C@H]2CCCC3=CC=CC=C23)O,8.7658,1.2782,2.7317,-1.465,-59.3591,-60.8241
C1CN(CCN1CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)C4=NC=CN=C4,12.4551,0.8745,5.5924,-11.1588,-110.4943,-95.9499
CC(=O)C1=C(N=C(S1)NC(=O)C2=CC=CO2)C3=CC=CC=C3,6.497,0.9615,3.1119,-14.231,-64.4868,-78.2647
CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)Cl)C)C,12.5306,0.7287,5.0761,-1.7571,-103.3103,-84.7314
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C)C=CS3)OCC,12.13,0.5977,4.0215,-12.0411,-84.6549,-87.9941
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=C(C=C(C=C4)F)F)C=CS3)OCC,12.6736,0.6055,4.8695,-11.5499,-106.332,-110.2721
CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=C(C=C4)Cl,11.9188,0.5869,4.2205,-13.8805,-87.0592,-89.5775
CC1=CC(=CC(=C1OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CN=CC=C5)OC)C)NC(=O)C,15.8047,1.2142,6.2931,-19.9,-128.2011,-141.0363
CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)C(C)C,9.8736,0.0,3.0539,-9.5175,-60.5311,-54.1257
CC(C)COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,12.0799,0.5689,4.3128,-8.35,-89.6277,-85.3084
CC1=CN=C(N=C1NCC2CN(C2)C3=NC=CN=C3)C4=CC=CC=C4C(F)F,11.4113,0.6105,5.5234,-11.4721,-106.3497,-96.4845
CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)CC(=O)NCC4=CC=CO4,13.5447,0.6619,5.6842,-5.1606,-117.2337,-90.7272
C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Cl)O)[O-],8.5362,2.205,4.0513,-10.5197,-87.9546,-90.1907
CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N3CCCCCC3)[O-],11.9825,0.6575,4.4145,-1.4323,-94.6769,-75.5174
CCOC1=C(C(=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,12.5844,0.6299,4.5175,-12.2932,-97.2762,-97.72
CCOC1=C(C=C(C(=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,12.3333,0.8359,4.5363,-12.2923,-98.0855,-102.0912
COC1=C(C(=C(C=C1)C2=CC3=C(C=C2)N=C(O3)C4=CC=C(C=C4)SC)OC)OC,10.4876,0.0,3.7121,-15.1811,-80.1023,-79.3277
C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC=CC=C4O,8.9865,1.8002,4.2472,-14.2974,-81.276,-95.5734
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CC3=CC=CC=C3)C,10.29,0.0,3.252,-6.2721,-66.6395,-58.093
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)Br,7.5912,1.3818,3.7748,-6.3291,-74.0658,-72.9331
C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC=CS4,8.0469,1.1003,3.5461,-13.4143,-65.5895,-77.8275
CN(C)C1=CC(=CC=C1)OC2=C(C=C3C(=C2)NC(=O)C34CCN(CC4)C5=NC=CN=C5)OC,13.1342,0.7765,5.9482,-16.93,-115.1826,-117.859
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,6.6636,0.0,1.4787,-5.137,-32.3083,-37.4453
CC1=NN2CCCN(C2=C1C3=CC=CC=C3OC4=CC=CC=C4)CC5=CC=CC=C5O,11.0671,0.7244,3.5699,-20.2352,-73.7312,-84.0049
CC1=CC(=C(C=C1Cl)OC)NC2=C3CCCC3=NC4=CC=CC=C42,7.9848,0.7781,2.73,-12.4501,-56.1873,-68.6374
C1CN(CCC1C(=O)NCC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br,10.7037,0.5512,3.8162,-11.0431,-77.7617,-80.3022
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC(=C(C=C4)Cl)F)C=CS3)OCC,12.2629,0.6186,4.6241,-10.7537,-99.7104,-101.1913
C1CC1NC(=O)C2=CC=C(O2)CSCC3=CC=CC=C3Cl,7.492,0.7726,2.8965,-5.2117,-63.2842,-62.3845
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC(=C3)C#N,7.9409,1.478,4.0882,-13.1358,-76.5815,-83.3924
CC(C)(C)C1=CC=C(C=C1)SC2=NS(=O)(=O)C3=CC=CC=C32,7.1849,0.0,1.9919,-6.952,-43.6525,-33.5773
CC(C)(C)OC(=O)N(C)[C@@H](CC1=CC=C(C=C1)O[S+](=O)(C2=CC=CC3=C2C=CN=C3)[O-])C(=O)N4CCN(CC4)C(=O)OCC5=CC=CC=C5,21.7694,0.0,8.5519,-12.5125,-181.0426,-112.8139
C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CSC=C4,8.157,1.1299,3.614,-13.4101,-66.9633,-80.3734
